HarbourName,Date,Depth,OrganismsGroup,Species Name,Ident.Certain,Comments,Comments 2
Turku,15-08-12,8,Phytoplankton,Nodularia spumigena,yes,1 (68x100um),
Turku,15-08-12,8,Benthos,Electra crustulenta,yes,,
Turku,15-08-12,8,Benthos,Gammarus sp.,yes,,
Turku,15-08-12,8,Benthos,Amphibalanus improvisus,yes,,
Turku,15-08-12,8,Benthos,Chironomidae spp.,yes,,
Turku,15-08-12,8,Benthos,Marenzelleria spp.,yes,,
Turku,15-08-12,8,Fouling,Palaemon elegans,yes,,
Turku,15-08-12,8,Fouling,Gammarus tigrinus,yes,,
Turku,15-08-12,8,Fouling,Enteromorpha sp.,yes,,
Turku,15-08-12,8,Fouling,Amphibalanus improvisus,yes,,
Turku,15-08-12,8,Fouling,Cordylophora caspia,no,molempia naytti olevan,: Laomedea (?)
Turku,15-08-12,8,Fouling,Amphibalanus improvisus,yes,,
Turku,15-08-12,8,Fouling,Victorella pavida,yes,,
Turku,15-08-12,8,Fouling,Unknown,yes,worm,
Turku,15-08-12,8,Fouling,Tenellia adspersa,yes,,
Turku,15-08-12,5,Fouling,Amphibalanus improvisus,yes,,
Turku,15-08-12,5,Fouling,Cordylophora caspia,yes,,
Turku,15-08-12,5,Fouling,Apocorophium lacustre,yes,,
Turku,15-08-12,5,Fouling,Tenellia adspersa,yes,, (many)
Turku,15-08-12,5,Fouling,Amphibalanus improvisus,yes,,
Turku,15-08-12,8,Phytoplankton,Snowella atomus,yes,2 (10x0.61.4um),
Turku,15-08-12,8,Phytoplankton,Aphanizomenon flosaquae,yes,1 (5x100um),
Turku,15-08-12,8,Phytoplankton,Melosira lineata,yes,1,
Turku,15-08-12,8,Phytoplankton,Nitzschia spp.,yes,1 (3x10um),
Turku,15-08-12,8,Phytoplankton,Ebria tripartita,yes,HET 1 (2327um),
Turku,15-08-12,7,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,8,Mobile epifauna,Gymnocephalus cernuus,yes,, 10 cm
Turku,15-08-12,10,Mobile epifauna,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,8,Zooplankton,Cercopagis pengoi,yes,,
Turku,15-08-12,8,Zooplankton,Acartia sp.,yes,, (Acartiat tot. 16400)
Turku,15-08-12,8,Zooplankton,Cyclopoida,yes,,
Turku,15-08-12,8,Zooplankton,Bosmina sp.,yes,,
Turku,15-08-12,8,Zooplankton,Gastropoda,yes,, larvae/juv
Turku,15-08-12,8,Zooplankton,Synchaeta sp.,yes,,
Turku,15-08-12,8,Zooplankton,Polychaeta sp.,yes,larvae ,(45 x as many as Amphibalanus); possibly alien spp
Turku,15-08-12,8,Phytoplankton,Skeletonema costatum,yes,1 (2x35um),
Turku,15-08-12,8,Phytoplankton,Eutreptiella spp.,yes,1 (57x1015um),
Turku,15-08-12,7,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,7.5,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,7.5,Mobile epifauna,Gobius niger,yes,, 5 cm
Turku,15-08-12,7,Mobile epifauna,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,7.5,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,7.5,Mobile epifauna,Palaemon elegans,yes,, 20 cm
Turku,15-08-12,8,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,8,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,8,Mobile epifauna,Gymnocephalus cernuus,yes,, 7 cm
Turku,15-08-12,7,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,5,Mobile epifauna,Gymnocephalus cernuus,yes,, 10 cm
Turku,15-08-12,4,Mobile epifauna,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,6,Mobile epifauna,Palaemon elegans,yes,,
Turku,15-08-12,8,Benthos,Amphibalanus improvisus,yes,,
Turku,15-08-12,5,Fouling,Victorella pavida,yes,on barnacles,
Turku,15-08-12,5.5,Zooplankton,Acartia tonsa,yes,Copepods (mostly Acartia) dominated the sample; all other taxa except Acartia,
Turku,15-08-12,5.5,Zooplankton,Eurytemora affinis,yes,,
Turku,15-08-12,8,Benthos,Oligochaeta,yes,,
Turku,15-08-12,8,Benthos,Harmothoe sarsi,yes,,
Turku,15-08-12,8,Benthos,Mytilus trossulus,yes,,
Turku,15-08-12,8,Benthos,Acarina spp.,yes,,
Turku,15-08-12,8,Benthos,Oligochaeta,yes,,
Turku,15-08-12,8,Benthos,Marenzelleria spp.,yes,,
Turku,15-08-12,8,Benthos,Macoma balthica,yes,,
Turku,15-08-12,8,Benthos,Acarina spp.,yes,,
Turku,15-08-12,8,Benthos,Amphibalanus improvisus,yes,,
Turku,15-08-12,8,Benthos,Macoma balthica,yes,(small,
Turku,15-08-12,8,Phytoplankton,Anabaena lemmermannii,yes,1 (5x100um),
Turku,15-08-12,8,Phytoplankton,Oocystis spp.,yes,2 (45x78um),
Turku,15-08-12,8,Zooplankton,Keratella quadrata,yes,,
Turku,15-08-12,10,Fouling,Leptocheirus pilosus,yes,,
Turku,15-08-12,10,Fouling,Hydrozoa sp.,yes,,(possibly Cordylophora but in very bad shape)
Turku,15-08-12,10,Fouling,Mytilopsis leucophaeata,yes,,
Turku,15-08-12,10,Fouling,Hydrozoa sp.,yes,,: Laomedea
Turku,15-08-12,8,Fouling,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,8,Fouling,Electra crustulenta,yes,,
Turku,15-08-12,5,Fouling,Gammarus tigrinus,yes,,
Turku,15-08-12,5,Fouling,Rhithropanopeus harrisii,yes,megalopae,
Turku,15-08-12,10,Fouling,Rhithropanopeus harrisii,yes,,
Turku,15-08-12,8,Zooplankton,Acartia tonsa,yes,,Acartia spp dominated the sample
Turku,15-08-12,8,Zooplankton,Mysidae sp.,yes,, juv 2 ind. telson. Neomysis
Turku,15-08-12,5.5,Zooplankton,Amphibalanus improvisus,yes, cypris,
Turku,15-08-12,5.5,Zooplankton,Harpacticoida,yes,,
Turku,15-08-12,5.5,Zooplankton,Gastropoda,yes,, larvae/juv
Turku,15-08-12,5.5,Zooplankton,Nematoda,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Electra crustulenta,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Leptocheirus pilosus,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Oligochaeta,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Nematoda,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Acarina spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Turbellaria,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Lower side,not much
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,more sediment in lower side??
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Rope,rough check of the tile
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Upper side,spatially a lot
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Mytilopsis leucophaeata,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Mytilopsis leucophaeata,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Nematoda,yes,,
Turku,27-06-12,10,Mobile epifauna,Cordylophora caspia,yes,Both sides,
Turku,27-06-12,10,Mobile epifauna,Gammarus tigrinus,yes,Both sides,
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Both sides,
Turku,27-06-12,10,Mobile epifauna,Boccardiella ligerica,yes,Both sides,picked out prior to preserving the plate
Turku,27-06-12,10,Mobile epifauna,Gammarus tigrinus,yes,Both sides,picked out prior to preserving the plate
Turku,27-06-12,10,Mobile epifauna,Mytilus trossulus,yes,,
Turku,27-06-12,10,Mobile epifauna,Boccardiella ligerica,yes,Upper side,
Turku,27-06-12,10,Mobile epifauna,Boccardiella ligerica,yes,Lower side,
Turku,27-06-12,10,Mobile epifauna,Boccardiella ligerica,yes,Lower side,picked out prior to preserving the rinsed material
Turku,27-06-12,10,Mobile epifauna,Apocorophium lacustre,yes,,
Turku,27-06-12,10,Mobile epifauna,Nematoda,yes,,
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Both sides,whole the plate
Turku,27-06-12,10,Mobile epifauna,Gammarus tigrinus,yes,Detatched/epifauna,
Turku,27-06-12,10,Mobile epifauna,Cordylophora caspia,yes,Detatched/epifauna,
Turku,27-06-12,10,Mobile epifauna,Boccardiella ligerica,yes,Detatched/epifauna,
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Rope,
Turku,27-06-12,10,Mobile epifauna,Cordylophora caspia,yes,Rope,
Turku,27-06-12,10,Mobile epifauna,Gammarus tigrinus,yes,Rope,
Turku,27-06-12,10,Mobile epifauna,Rhithropanopeus harrisii,yes,Rope,
Turku,27-06-12,10,Mobile epifauna,Mytilus trossulus,yes,, 12 mm
Turku,27-06-12,10,Mobile epifauna,Apocorophium lacustre,yes,,
Turku,27-06-12,10,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,10,Mobile epifauna,Trichoptera sp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Gammarus sp.,yes,Lower side,Gammarus sp
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Both sides,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Both sides,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Both sides,
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Epifauna,in bad shape
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Epifauna,in bad shape
Turku,27-06-12,7.5,Mobile epifauna,Gammarus tigrinus,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cerastoderma glaucum,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Macoma balthica,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Epifauna,"not much; ""sandy"" surface"
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cerastoderma glaucum,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Leptocheirus pilosus,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Oligochaeta,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Acarina spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Harpacticoida,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,lower side almost empty
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,1 Rhithtro counted
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Nematoda,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Macoma balthica,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Apocorophium lacustre,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Nematoda,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Turbellaria,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Upper side,very little
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Acarina spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Mytilopsis leucophaeata,yes,Rope,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Rope,in the upper part of the rope
Turku,27-06-12,7.5,Mobile epifauna,Boccardiella ligerica,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,maybe more
Turku,27-06-12,7.5,Mobile epifauna,Mytilopsis leucophaeata,yes,Both sides,not many
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Harpacticoida,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Rope,rough check of the tile
Turku,27-06-12,10,Mobile epifauna,Mytilopsis leucophaeata,yes,Both sides,picked out prior to preserving the plate
Turku,27-06-12,10,Mobile epifauna,Corophium sp.,yes,,
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,
Turku,27-06-12,10,Mobile epifauna,Cordylophora caspia,yes,Upper side,
Turku,27-06-12,10,Mobile epifauna,Cordylophora caspia,yes,Lower side,
Turku,27-06-12,10,Mobile epifauna,Chironomidae spp.,yes,,
Turku,27-06-12,10,Mobile epifauna,Gammarus tigrinus,yes,Both sides,whole the plate
Turku,27-06-12,7.5,Mobile epifauna,Mytilus trossulus,yes,, 12 mm
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Detatched/epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Observed,
Turku,27-06-12,7.5,Mobile epifauna,Mytilus trossulus,yes,,12 mm
Turku,27-06-12,7.5,Mobile epifauna,Apocorophium lacustre,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Harpacticoida,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,difficult to see if more detached
Turku,27-06-12,7.5,Mobile epifauna,Gammarus tigrinus,yes,Epifauna,
Turku,27-06-12,7.5,Mobile epifauna,Electra crustulenta,yes,,
Turku,27-06-12,7.5,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,upper side almost empty
Turku,27-06-12,7.5,Mobile epifauna,Gammarus tigrinus,yes,Rope,
Turku,27-06-12,7.5,Mobile epifauna,Mytilopsis leucophaeata,yes,Upper side,
Turku,27-06-12,7.5,Mobile epifauna,Rhithropanopeus harrisii,yes,Both sides,a lot near edges among the polyps
Turku,27-06-12,7.5,Mobile epifauna,Cordylophora caspia,yes,Rope,rough check of the tile
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Turku,27-06-12,10,Mobile epifauna,Mytilus trossulus,yes,,
Turku,27-06-12,10,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Turku,27-06-12,10,Mobile epifauna,Rhithropanopeus harrisii,yes,Rope,
Turku,27-06-12,10,Mobile epifauna,Leptocheirus pilosus,yes,,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Naantali,20-06-12,4,Mobile epifauna,Boccardiella ligerica,yes,Edge,
Naantali,20-06-12,4,Mobile epifauna,Mytilopsis leucophaeata,yes,Both sides,many
Naantali,20-06-12,13,Mobile epifauna,Ulva intestinalis,yes,Rope,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Naantali,20-06-12,4,Mobile epifauna,Rhithropanopeus harrisii,yes,Upper side,
Naantali,20-06-12,4,Mobile epifauna,Cordylophora caspia,yes,Lower side,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Cordylophora caspia,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Ulva intestinalis,yes,, but not much
Naantali,20-06-12,4,Mobile epifauna,Mytilus trossulus,yes,,  12 mm
Naantali,20-06-12,4,Mobile epifauna,Macoma balthica,yes,,
Naantali,20-06-12,4,Mobile epifauna,Apocorophium lacustre,yes,,
Naantali,20-06-12,4,Mobile epifauna,Chironomidae spp.,yes,,
Naantali,20-06-12,4,Mobile epifauna,Nematoda,yes,,
Naantali,20-06-12,4,Mobile epifauna,Harpacticoida,yes,,
Naantali,20-06-12,4,Mobile epifauna,Rhithropanopeus harrisii,yes,Rope,rather big
Naantali,20-06-12,4,Mobile epifauna,Chironomidae spp.,yes,,
Naantali,20-06-12,4,Mobile epifauna,Leptocheirus pilosus,yes,,
Naantali,20-06-12,4,Mobile epifauna,Apocorophium lacustre,yes,,
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Upper side,First picked
Naantali,20-06-12,13,Mobile epifauna,Hydrobia sp.,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Apocorophium lacustre,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Edge,collected from edge
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Detatched/epifauna,  12 mm
Naantali,20-06-12,13,Mobile epifauna,Apocorophium lacustre,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Chironomidae spp.,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Edge,only 1 square (2
Naantali,20-06-12,13,Mobile epifauna,Cordylophora caspia,yes,Edge,
Naantali,20-06-12,13,Mobile epifauna,Nematoda,yes,Edge,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Gammarus tigrinus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Apocorophium lacustre,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Gammarus tigrinus,yes,Rope,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Rope,
Naantali,20-06-12,4,Mobile epifauna,Jaera sp.,yes,,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,First picked
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Upper side,First picked
Naantali,20-06-12,13,Mobile epifauna,Boccardiella ligerica,yes,Upper side,First picked
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Upper side,  12 mm;
Naantali,20-06-12,13,Mobile epifauna,Cerastoderma glaucum,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Electra crustulenta,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,counted from plate; small
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Gammarus sp.,yes,Detatched/epifauna,Gammarus sp juv. Observed 1
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Boccardiella ligerica,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Electra crustulenta,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Leptocheirus pilosus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Ulva intestinalis,yes,,
Naantali,20-06-12,13,Mobile epifauna,Oligochaeta,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Nematoda,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Harpacticoida,yes,,
Naantali,20-06-12,4,Mobile epifauna,Ulva intestinalis,yes,,
Naantali,20-06-12,13,Mobile epifauna,Nematoda,yes,Upper side,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Detatched/epifauna,a lot
Naantali,20-06-12,4,Mobile epifauna,Ulva intestinalis,yes,,not much 
Naantali,20-06-12,4,Mobile epifauna,Acarina spp.,yes,,
Naantali,20-06-12,4,Mobile epifauna,Mytilus trossulus,yes,, 12 mm
Naantali,20-06-12,13,Mobile epifauna,Cerastoderma glaucum,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,(=1 Rhithrop. counted)
Naantali,20-06-12,13,Mobile epifauna,Cordylophora caspia,yes,Upper side,Cordylophora caspia? tentaculate ind not present (maybe in one stand)
Naantali,20-06-12,13,Mobile epifauna,Chironomidae spp.,yes,Upper side,
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Edge,collected from edge
Naantali,20-06-12,13,Mobile epifauna,Cerastoderma glaucum,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,possibly underestimate because difficult to count detached barnacles
Naantali,20-06-12,13,Mobile epifauna,Boccardiella ligerica,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Gammarus sp.,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Oligochaeta,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Cordylophora caspia,yes,Upper side,more animals on upper side
Naantali,20-06-12,4,Mobile epifauna,Mytilopsis leucophaeata,yes,Detatched/epifauna,
Naantali,20-06-12,4,Mobile epifauna,Cerastoderma glaucum,yes,,
Naantali,20-06-12,4,Mobile epifauna,Chironomidae spp.,yes,,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,covered w/ Ulva; algae detached prior to counting
Naantali,20-06-12,13,Mobile epifauna,Gammarus tigrinus,yes,Upper side,(= 1 G tigr? counted)
Naantali,20-06-12,13,Mobile epifauna,Gammarus tigrinus,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Detatched/epifauna,megalopa larvae
Naantali,20-06-12,13,Mobile epifauna,Palaemon elegans,yes,Detatched/epifauna,heads missing but chela like elegans
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Detatched/epifauna,  12 mm; 
Naantali,20-06-12,13,Mobile epifauna,Chironomidae spp.,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,grew on top of each other
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,difficult to count
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,rough count
Naantali,20-06-12,13,Mobile epifauna,Gammarus tigrinus,yes,Lower side,small and in bad condition but G. tigrinus observed in the site when preserving the sample 
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Lower side, 12 mm;
Naantali,20-06-12,13,Mobile epifauna,Electra crustulenta,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Chironomidae spp.,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,sediment on plate
Naantali,20-06-12,13,Mobile epifauna,Oligochaeta,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Edge,only 1 square (2
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Edge,ca 1 & 2 mm
Naantali,20-06-12,13,Mobile epifauna,Boccardiella ligerica,yes,Edge,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Edge,
Naantali,20-06-12,13,Mobile epifauna,Mytilus trossulus,yes,Edge,
Naantali,20-06-12,13,Mobile epifauna,Amphibalanus improvisus,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Lower side,
Naantali,20-06-12,13,Mobile epifauna,Rhithropanopeus harrisii,yes,Detatched/epifauna,scraping & rinsing the plate
Naantali,20-06-12,13,Mobile epifauna,Mytilopsis leucophaeata,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Cordylophora caspia,yes,Detatched/epifauna,not much
Naantali,20-06-12,13,Mobile epifauna,Boccardiella ligerica,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Cerastoderma glaucum,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Electra crustulenta,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Chironomidae spp.,yes,Detatched/epifauna,
Naantali,20-06-12,13,Mobile epifauna,Cordylophora caspia,yes,Rope,
Naantali,20-06-12,4,Mobile epifauna,Amphibalanus improvisus,yes,Upper side,
Naantali,20-06-12,4,Mobile epifauna,Boccardiella ligerica,yes,Upper side,
